1638137019.735215,78
1638137019.853101,78
1638137019.958761,76
1638137020.062285,77
1638137020.182670,79
1638137020.285304,79
1638137020.387790,79
1638137020.498489,80
1638137020.601685,80
1638137020.711479,86
1638137020.819856,87
1638137020.924905,90
1638137021.029185,90
1638137021.133367,98
1638137021.236318,98
1638137021.350029,94
1638137021.453852,94
1638137021.570168,100
1638137021.675422,97
1638137021.781097,83
1638137021.884456,85
1638137021.994742,80
1638137022.097502,61
1638137022.200410,41
1638137022.304527,41
1638137022.407277,41
1638137022.509873,43
1638137022.613508,43
1638137022.716375,42
1638137022.819886,42
1638137022.937227,43
1638137023.040569,45
1638137023.144678,45
1638137023.248484,43
1638137023.355341,43
1638137023.474872,44
1638137023.582279,44
1638137023.686114,44
1638137023.798713,44
1638137023.903022,45
1638137024.006257,45
1638137024.109093,45
1638137024.213516,45
1638137024.317349,46
1638137024.420915,46
1638137024.530608,46
1638137024.647627,46
1638137024.751982,47
1638137024.858850,47
1638137024.963075,47
1638137025.069087,48
1638137025.172322,49
1638137025.297700,48
1638137025.402647,48
1638137025.505341,48
1638137025.609167,48
1638137025.714032,50
1638137025.818378,50
1638137025.921418,49
1638137026.024160,50
1638137026.130459,49
1638137026.233173,50
1638137026.335746,50
1638137026.438229,50
1638137026.541012,50
1638137026.644216,51
1638137026.750756,51
1638137026.854767,51
1638137026.960144,51
1638137027.072962,51
1638137027.182710,53
1638137027.286183,53
1638137027.389362,53
1638137027.492704,53
1638137027.603699,54
1638137027.713376,54
1638137027.820803,55
1638137027.925711,61
1638137028.030189,65
1638137028.134508,64
1638137028.237037,74
1638137028.345471,84
1638137028.466147,84
1638137028.571054,63
1638137028.685902,57
1638137028.801755,55
1638137028.906404,54
1638137029.009418,55
1638137029.118507,57
1638137029.231671,57
1638137029.335054,57
1638137029.438534,57
1638137029.541427,57
1638137029.644257,57
1638137029.747886,58
1638137029.851171,57
1638137029.953943,57
1638137030.058062,57
1638137030.160804,57
1638137030.263801,56
1638137030.369447,57
1638137030.480055,57
1638137030.596750,56
1638137030.699643,59
1638137030.803892,59
1638137030.929420,59
1638137031.033423,60
1638137031.136438,60
1638137031.255348,59
1638137031.358944,59
1638137031.462636,60
1638137031.565134,60
1638137031.667677,60
1638137031.770254,60
1638137031.872725,61
1638137031.985879,59
1638137032.088464,60
1638137032.191022,60
1638137032.294194,60
1638137032.396774,60
1638137032.501641,59
1638137032.605157,61
1638137032.716026,61
1638137032.830448,61
1638137032.942902,62
1638137033.046203,63
1638137033.150824,63
1638137033.275597,64
1638137033.378829,63
1638137033.485018,63
1638137033.589005,63
1638137033.693055,64
1638137033.802390,70
1638137033.909287,70
1638137034.017268,75
1638137034.124284,80
1638137034.229099,85
1638137034.335044,92
1638137034.439918,93
1638137034.560310,93
1638137034.663521,67
1638137034.776740,69
1638137034.880488,66
1638137034.983901,66
1638137035.087325,66
1638137035.190528,66
1638137035.293699,66
1638137035.396684,67
1638137035.499330,67
1638137035.604581,67
1638137035.715862,67
1638137035.820624,67
1638137035.940439,67
1638137036.057814,67
1638137036.165762,69
1638137036.269133,68
1638137036.372551,66
1638137036.476696,66
1638137036.579702,66
1638137036.685673,66
1638137036.788219,66
1638137036.904917,69
1638137037.007933,69
1638137037.111825,69
1638137037.215435,69
1638137037.318874,69
1638137037.421381,69
1638137037.541638,70
1638137037.644628,70
1638137037.747965,70
1638137037.850435,70
1638137037.957418,70
1638137038.060629,70
1638137038.164740,71
1638137038.268893,71
1638137038.380043,71
1638137038.484505,71
1638137038.597289,70
1638137038.699989,70
1638137038.804220,69
1638137038.908881,70
1638137039.012287,70
1638137039.115180,70
1638137039.219755,70
1638137039.323371,70
1638137039.428634,71
1638137039.536408,74
1638137039.639817,72
1638137039.744475,74
1638137039.849772,72
1638137039.953699,84
1638137040.057577,86
1638137040.160605,85
1638137040.264948,83
1638137040.368009,93
1638137040.472519,94
1638137040.576425,96
1638137040.680841,96
1638137040.785129,88
1638137040.889136,90
1638137040.995198,85
1638137041.100051,75
1638137041.205343,75
1638137041.314240,74
1638137041.417106,75
1638137041.522742,75
1638137041.625693,76
1638137041.731844,76
1638137041.835196,76
1638137041.938431,75
1638137042.041132,75
1638137042.143667,76
1638137042.246276,76
1638137042.360999,75
1638137042.464053,75
1638137042.587305,75
1638137042.692238,75
1638137042.810062,77
1638137042.913769,77
1638137043.017495,77
1638137043.120635,76
1638137043.224366,77
1638137043.327071,77
1638137043.429705,77
1638137043.532685,78
1638137043.635172,78
1638137043.738338,78
1638137043.841079,78
1638137043.943812,78
1638137044.047531,78
1638137044.151915,78
1638137044.256761,78
1638137044.362365,79
1638137044.467534,79
1638137044.570215,79
1638137044.674049,78
1638137044.780815,79
1638137044.885902,80
1638137044.989635,80
1638137045.108546,80
1638137045.211298,80
1638137045.313973,80
1638137045.440264,80
1638137045.543350,80
1638137045.646785,79
1638137045.750218,79
1638137045.853040,80
1638137045.962993,81
1638137046.067355,81
1638137046.169894,81
1638137046.272820,80
1638137046.375236,80
1638137046.478780,81
1638137046.581296,81
1638137046.683906,82
1638137046.787783,83
1638137046.891416,83
1638137046.995611,94
1638137047.098184,94
1638137047.221428,92
1638137047.325014,92
1638137047.437996,100
1638137047.542493,98
1638137047.646309,98
1638137047.749324,100
1638137047.851979,97
1638137047.955039,94
1638137048.060394,42
1638137048.165856,42
1638137048.271240,42
1638137048.373801,43
1638137048.477173,43
1638137048.579672,44
1638137048.690043,45
1638137048.809906,50
1638137048.928783,47
1638137049.037658,44
1638137049.142117,44
1638137049.245322,44
1638137049.353241,45
1638137049.469098,45
1638137049.572220,45
1638137049.674818,45
1638137049.778217,46
1638137049.881713,46
1638137049.985205,46
1638137050.091551,46
1638137050.194013,46
1638137050.297592,47
1638137050.400064,47
1638137050.512778,47
1638137050.619546,47
1638137050.722635,47
1638137050.825418,48
1638137050.927911,48
1638137051.035853,50
1638137051.145767,50
1638137051.264963,49
1638137051.368486,49
1638137051.481848,49
1638137051.586444,49
1638137051.703999,49
1638137051.810365,50
1638137051.914450,50
1638137052.019062,50
1638137052.131918,50
1638137052.235884,50
1638137052.339252,52
1638137052.441740,52
1638137052.546946,53
1638137052.655520,53
1638137052.777381,51
1638137052.888561,52
1638137053.006533,52
1638137053.111914,52
1638137053.216195,52
1638137053.318934,51
1638137053.421738,53
1638137053.525974,53
1638137053.628652,53
1638137053.731158,53
1638137053.835300,53
